[INFO] [launch]: All log files can be found below /home/pi/.ros/log/2024-11-27-14-32-28-961733-drone-home-5927
[INFO] [launch]: Default logging verbosity is set to INFO
[WARNING] [imu_publisher-2]: there are now at least 2 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [drive_publisher-3]: there are now at least 3 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [drive_hardware-4]: there are now at least 4 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [visualization-5]: there are now at least 5 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [static_transform_publisher-7]: there are now at least 2 nodes with the name /drone_home1/static_transform_publisher created within this launch context
[INFO] [controller-1]: process started with pid [5933]
[INFO] [imu_publisher-2]: process started with pid [5934]
[INFO] [drive_publisher-3]: process started with pid [5935]
[INFO] [drive_hardware-4]: process started with pid [5936]
[INFO] [visualization-5]: process started with pid [5937]
[INFO] [static_transform_publisher-6]: process started with pid [5938]
[INFO] [static_transform_publisher-7]: process started with pid [5939]
[static_transform_publisher-6] [WARN] [1732735949.133329804] []: Old-style arguments are deprecated; see --help for new-style arguments
[static_transform_publisher-7] [WARN] [1732735949.147949812] []: Old-style arguments are deprecated; see --help for new-style arguments
[static_transform_publisher-6] [INFO] [1732735949.167890555] [drone_home1.static_transform_publisher]: Spinning until stopped - publishing transform
[static_transform_publisher-6] translation: ('0.000000', '0.000000', '0.000000')
[static_transform_publisher-6] rotation: ('0.000000', '0.000000', '0.000000', '1.000000')
[static_transform_publisher-6] from 'map' to 'imu_frame'
[static_transform_publisher-7] [INFO] [1732735949.198802989] [drone_home1.static_transform_publisher]: Spinning until stopped - publishing transform
[static_transform_publisher-7] translation: ('0.000000', '0.000000', '0.000000')
[static_transform_publisher-7] rotation: ('0.000000', '0.000000', '0.000000', '1.000000')
[static_transform_publisher-7] from 'map' to 'gps_sensor'
[drive_hardware-4] /usr/lib/python3/dist-packages/gpiozero/output_devices.py:1509: PWMSoftwareFallback: To reduce servo jitter, use the pigpio pin factory.See https://gpiozero.readthedocs.io/en/stable/api_output.html#servo for more info
[controller-1] [INFO] [1732736331.224525176] [drone_home1.sim]: Going to 1: 66.76 meters
[controller-1] [INFO] [1732736331.323695375] [drone_home1.sim]: Current Yaw: -164.6042438120474, target = 178.28334447568736
[controller-1] [INFO] [1732736331.325148225] [drone_home1.sim]: Going to 1: 66.76 meters
[controller-1] [INFO] [1732736331.423545768] [drone_home1.sim]: Current Yaw: -164.54264495256473, target = 178.28334447568736
[controller-1] [INFO] [1732736331.424566161] [drone_home1.sim]: Going to 1: 66.76 meters
[controller-1] [INFO] [1732736331.523646954] [drone_home1.sim]: Current Yaw: -164.5989644849558, target = 178.28334447568736
[controller-1] [INFO] [1732736331.524723717] [drone_home1.sim]: Going to 1: 66.76 meters
[controller-1] [INFO] [1732736331.623695604] [drone_home1.sim]: Current Yaw: -164.4922194317588, target = 178.28334447568736
[controller-1] [INFO] [1732736331.624845847] [drone_home1.sim]: Going to 1: 66.76 meters
[controller-1] [INFO] [1732736331.723621440] [drone_home1.sim]: Current Yaw: -164.5479074743663, target = 178.28334447568736
[controller-1] [INFO] [1732736331.724653445] [drone_home1.sim]: Going to 1: 66.76 meters
[controller-1] [INFO] [1732736331.823603498] [drone_home1.sim]: Current Yaw: -164.4842276490856, target = 178.28334447568736
[controller-1] [INFO] [1732736331.824631725] [drone_home1.sim]: Going to 1: 66.76 meters
[controller-1] [INFO] [1732736331.923750202] [drone_home1.sim]: Current Yaw: -164.49733562956328, target = 178.28334447568736
[controller-1] [INFO] [1732736331.924787077] [drone_home1.sim]: Going to 1: 66.76 meters
[controller-1] [INFO] [1732736332.023584985] [drone_home1.sim]: Current Yaw: -164.5605505499156, target = 178.28334447568736
[controller-1] [INFO] [1732736332.024604731] [drone_home1.sim]: Going to 1: 66.76 meters
[controller-1] [INFO] [1732736332.123548695] [drone_home1.sim]: Current Yaw: -164.5472210233369, target = 178.28334447568736
[controller-1] [INFO] [1732736332.124504793] [drone_home1.sim]: Going to 1: 66.76 meters
[controller-1] [INFO] [1732736332.223585182] [drone_home1.sim]: Current Yaw: -164.5358445952655, target = 178.28334447568736
[controller-1] [INFO] [1732736332.224567816] [drone_home1.sim]: Going to 1: 66.76 meters
[controller-1] [INFO] [1732736332.323642594] [drone_home1.sim]: Current Yaw: -164.4654230264757, target = 178.28334447568736
[controller-1] [INFO] [1732736332.324654746] [drone_home1.sim]: Going to 1: 66.76 meters
[controller-1] [INFO] [1732736332.423542434] [drone_home1.sim]: Current Yaw: -164.63016788048833, target = 178.28334447568736
[controller-1] [INFO] [1732736332.424502198] [drone_home1.sim]: Going to 1: 66.76 meters
[controller-1] [INFO] [1732736332.523636716] [drone_home1.sim]: Current Yaw: -164.60303909683333, target = 178.28334447568736
[controller-1] [INFO] [1732736332.524645572] [drone_home1.sim]: Going to 1: 66.76 meters
[controller-1] [INFO] [1732736332.623527741] [drone_home1.sim]: Current Yaw: -164.58615387341462, target = 178.28334447568736
[controller-1] [INFO] [1732736332.624462025] [drone_home1.sim]: Going to 1: 66.76 meters
[controller-1] [INFO] [1732736332.723609690] [drone_home1.sim]: Current Yaw: -164.58017569100488, target = 178.28334447568736
[controller-1] [INFO] [1732736332.724660620] [drone_home1.sim]: Going to 1: 66.76 meters
[controller-1] [INFO] [1732736332.823614825] [drone_home1.sim]: Current Yaw: -164.49280015683453, target = 178.28334447568736
[controller-1] [INFO] [1732736332.824605145] [drone_home1.sim]: Going to 1: 66.76 meters
[controller-1] [INFO] [1732736332.923661478] [drone_home1.sim]: Current Yaw: -164.56567512560397, target = 178.28334447568736
[controller-1] [INFO] [1732736332.924786203] [drone_home1.sim]: Going to 1: 66.76 meters
[controller-1] [INFO] [1732736333.023624003] [drone_home1.sim]: Current Yaw: -164.45897692233675, target = 178.28334447568736
[controller-1] [INFO] [1732736333.024723340] [drone_home1.sim]: Going to 1: 66.76 meters
[controller-1] [INFO] [1732736333.123569012] [drone_home1.sim]: Current Yaw: -164.49206920278425, target = 178.28334447568736
[controller-1] [INFO] [1732736333.124570980] [drone_home1.sim]: Going to 1: 66.76 meters
[controller-1] [INFO] [1732736333.223547299] [drone_home1.sim]: Current Yaw: -164.62091038243935, target = 178.28334447568736
[controller-1] [INFO] [1732736333.224512027] [drone_home1.sim]: Going to 1: 66.76 meters
[controller-1] [INFO] [1732736333.323613566] [drone_home1.sim]: Current Yaw: -164.64117825837656, target = 178.28334447568736
[controller-1] [INFO] [1732736333.324832401] [drone_home1.sim]: Going to 1: 66.76 meters
[controller-1] [INFO] [1732736333.423565335] [drone_home1.sim]: Current Yaw: -164.57624097932964, target = 178.28334447568736
[controller-1] [INFO] [1732736333.424730541] [drone_home1.sim]: Going to 1: 1350.13 meters
[controller-1] [INFO] [1732736333.523536584] [drone_home1.sim]: Current Yaw: -164.48466387682137, target = 99.68176289587487
[controller-1] [INFO] [1732736333.524503016] [drone_home1.sim]: Going to 1: 1356.53 meters
[controller-1] [INFO] [1732736333.623518167] [drone_home1.sim]: Current Yaw: -164.53701486504534, target = 99.60815459210116
[controller-1] [INFO] [1732736333.624695040] [drone_home1.sim]: Going to 1: 1360.97 meters
[controller-1] [INFO] [1732736333.723651470] [drone_home1.sim]: Current Yaw: -164.580936268858, target = 99.55817132313398
[controller-1] [INFO] [1732736333.724702493] [drone_home1.sim]: Going to 1: 1360.97 meters
[controller-1] [INFO] [1732736333.823605257] [drone_home1.sim]: Current Yaw: -164.62988494837322, target = 99.55817132313398
[controller-1] [INFO] [1732736333.824653428] [drone_home1.sim]: Going to 1: 1360.97 meters
[controller-1] [INFO] [1732736333.923681728] [drone_home1.sim]: Current Yaw: -164.57886301245196, target = 99.55817132313398
[controller-1] [INFO] [1732736333.924729825] [drone_home1.sim]: Going to 1: 1360.97 meters
[controller-1] [INFO] [1732736334.023567943] [drone_home1.sim]: Current Yaw: -164.53029091111426, target = 99.55817132313398
[controller-1] [INFO] [1732736334.024571633] [drone_home1.sim]: Going to 1: 1373.00 meters
[controller-1] [INFO] [1732736334.123637379] [drone_home1.sim]: Current Yaw: -164.49504552193991, target = 99.45128483528288
[controller-1] [INFO] [1732736334.124679606] [drone_home1.sim]: Going to 1: 1374.54 meters
[controller-1] [INFO] [1732736334.223570244] [drone_home1.sim]: Current Yaw: -164.4054239860677, target = 99.44065638260572
[controller-1] [INFO] [1732736334.224573119] [drone_home1.sim]: Going to 1: 1375.40 meters
[controller-1] [INFO] [1732736334.323572367] [drone_home1.sim]: Current Yaw: -164.2146314370932, target = 99.43013033128868
[controller-1] [INFO] [1732736334.324573649] [drone_home1.sim]: Going to 1: 1376.14 meters
[controller-1] [INFO] [1732736334.423627600] [drone_home1.sim]: Current Yaw: -164.11042471102738, target = 99.41591207677106
[controller-1] [INFO] [1732736334.425192782] [drone_home1.sim]: Going to 1: 1376.80 meters
[controller-1] [INFO] [1732736334.523574742] [drone_home1.sim]: Current Yaw: -164.33945013745927, target = 99.41138131918399
[controller-1] [INFO] [1732736334.524610895] [drone_home1.sim]: Going to 1: 1378.38 meters
[controller-1] [INFO] [1732736334.623679104] [drone_home1.sim]: Current Yaw: -164.271443693251, target = 99.41418860746451
[controller-1] [INFO] [1732736334.624742497] [drone_home1.sim]: Going to 1: 1378.38 meters
[controller-1] [INFO] [1732736334.723632968] [drone_home1.sim]: Current Yaw: -164.11123497767562, target = 99.41418860746451
[controller-1] [INFO] [1732736334.724696991] [drone_home1.sim]: Going to 1: 1378.38 meters
[controller-1] [INFO] [1732736334.823565703] [drone_home1.sim]: Current Yaw: -164.0266563784036, target = 99.41418860746451
[controller-1] [INFO] [1732736334.824610097] [drone_home1.sim]: Going to 1: 1378.38 meters
[controller-1] [INFO] [1732736334.923615659] [drone_home1.sim]: Current Yaw: -164.03748391069036, target = 99.41418860746451
[controller-1] [INFO] [1732736334.924505091] [drone_home1.sim]: Going to 1: 1378.38 meters
[controller-1] [INFO] [1732736335.023569783] [drone_home1.sim]: Current Yaw: -164.09084591350054, target = 99.41418860746451
[controller-1] [INFO] [1732736335.024579158] [drone_home1.sim]: Going to 1: 1384.75 meters
[controller-1] [INFO] [1732736335.123666685] [drone_home1.sim]: Current Yaw: -164.18256392663227, target = 99.43422006835866
[controller-1] [INFO] [1732736335.124715801] [drone_home1.sim]: Going to 1: 1385.89 meters
[controller-1] [INFO] [1732736335.223568294] [drone_home1.sim]: Current Yaw: -164.2819828612624, target = 99.43999244812674
[controller-1] [INFO] [1732736335.224552003] [drone_home1.sim]: Going to 1: 1385.89 meters
[controller-1] [INFO] [1732736335.323519291] [drone_home1.sim]: Current Yaw: -164.45200046660923, target = 99.43999244812674
[controller-1] [INFO] [1732736335.324511130] [drone_home1.sim]: Going to 1: 1385.89 meters
[controller-1] [INFO] [1732736335.423563102] [drone_home1.sim]: Current Yaw: -164.7388023503145, target = 99.43999244812674
[controller-1] [INFO] [1732736335.424563199] [drone_home1.sim]: Going to 1: 1389.52 meters
[controller-1] [INFO] [1732736335.523547210] [drone_home1.sim]: Current Yaw: -164.60708094968723, target = 99.4513319128508
[controller-1] [INFO] [1732736335.524577288] [drone_home1.sim]: Going to 1: 1390.43 meters
[controller-1] [INFO] [1732736335.623669593] [drone_home1.sim]: Current Yaw: -164.50534698485782, target = 99.45415749711874
[controller-1] [INFO] [1732736335.636716620] [drone_home1.sim]: Going to 1: 1390.43 meters
[controller-1] [INFO] [1732736335.723607257] [drone_home1.sim]: Current Yaw: -164.1480992950419, target = 99.45415749711874
[controller-1] [INFO] [1732736335.724590244] [drone_home1.sim]: Going to 1: 1390.43 meters
[controller-1] [INFO] [1732736335.823731307] [drone_home1.sim]: Current Yaw: -164.1285354934758, target = 99.45415749711874
[controller-1] [INFO] [1732736335.824852940] [drone_home1.sim]: Going to 1: 1390.43 meters
[controller-1] [INFO] [1732736335.923682675] [drone_home1.sim]: Current Yaw: -164.1104929490828, target = 99.45415749711874
[controller-1] [INFO] [1732736335.924842881] [drone_home1.sim]: Going to 1: 1390.43 meters
[controller-1] [INFO] [1732736336.023535063] [drone_home1.sim]: Current Yaw: -164.06421389481704, target = 99.45415749711874
[controller-1] [INFO] [1732736336.024463680] [drone_home1.sim]: Going to 1: 1394.44 meters
[controller-1] [INFO] [1732736336.123597728] [drone_home1.sim]: Current Yaw: -164.09506239306793, target = 99.50794201197161
[controller-1] [INFO] [1732736336.124626807] [drone_home1.sim]: Going to 1: 1395.04 meters
[controller-1] [INFO] [1732736336.223490766] [drone_home1.sim]: Current Yaw: -164.16394160208307, target = 99.52177708080048
[controller-1] [INFO] [1732736336.224350365] [drone_home1.sim]: Going to 1: 1395.64 meters
[controller-1] [INFO] [1732736336.323592616] [drone_home1.sim]: Current Yaw: -164.21801897055522, target = 99.53120283812665
[controller-1] [INFO] [1732736336.324757285] [drone_home1.sim]: Going to 1: 1376.52 meters
[controller-1] [INFO] [1732736336.423602893] [drone_home1.sim]: Current Yaw: -164.21563699485725, target = 99.14889129425444
[controller-1] [INFO] [1732736336.424613861] [drone_home1.sim]: Going to 1: 1358.97 meters
[controller-1] [INFO] [1732736336.523647318] [drone_home1.sim]: Current Yaw: -164.30074410722537, target = 98.77358198557815
[controller-1] [INFO] [1732736336.524734525] [drone_home1.sim]: Going to 1: 1342.58 meters
[controller-1] [INFO] [1732736336.623673280] [drone_home1.sim]: Current Yaw: -164.2685331132021, target = 98.42339725159633
[controller-1] [INFO] [1732736336.624763191] [drone_home1.sim]: Going to 1: 1327.38 meters
[controller-1] [INFO] [1732736336.723737038] [drone_home1.sim]: Current Yaw: -164.1701823550733, target = 98.0763076266223
[controller-1] [INFO] [1732736336.724857671] [drone_home1.sim]: Going to 1: 1327.38 meters
[controller-1] [INFO] [1732736336.823598706] [drone_home1.sim]: Current Yaw: -164.1384657792885, target = 98.0763076266223
[controller-1] [INFO] [1732736336.824543489] [drone_home1.sim]: Going to 1: 1327.38 meters
[controller-1] [INFO] [1732736336.923761259] [drone_home1.sim]: Current Yaw: -164.18126258885306, target = 98.0763076266223
[controller-1] [INFO] [1732736336.925128981] [drone_home1.sim]: Going to 1: 1327.38 meters
[controller-1] [INFO] [1732736337.023609409] [drone_home1.sim]: Current Yaw: -164.2264075254001, target = 98.0763076266223
[controller-1] [INFO] [1732736337.024674302] [drone_home1.sim]: Going to 1: 1327.38 meters
[controller-1] [INFO] [1732736337.123598115] [drone_home1.sim]: Current Yaw: -164.22763776042828, target = 98.0763076266223
[controller-1] [INFO] [1732736337.124637287] [drone_home1.sim]: Going to 1: 1327.38 meters
[controller-1] [INFO] [1732736337.223607396] [drone_home1.sim]: Current Yaw: -164.19542531673957, target = 98.0763076266223
[controller-1] [INFO] [1732736337.224627475] [drone_home1.sim]: Going to 1: 1327.38 meters
[controller-1] [INFO] [1732736337.323673120] [drone_home1.sim]: Current Yaw: -164.19929035110948, target = 98.0763076266223
[controller-1] [INFO] [1732736337.324725550] [drone_home1.sim]: Going to 1: 1332.11 meters
[controller-1] [INFO] [1732736337.423559939] [drone_home1.sim]: Current Yaw: -164.20044019474537, target = 98.16518125581356
[controller-1] [INFO] [1732736337.424533981] [drone_home1.sim]: Going to 1: 1332.11 meters
[controller-1] [INFO] [1732736337.523584996] [drone_home1.sim]: Current Yaw: -164.20103712724014, target = 98.16518125581356
[controller-1] [INFO] [1732736337.524948348] [drone_home1.sim]: Going to 1: 1332.11 meters
[controller-1] [INFO] [1732736337.623669813] [drone_home1.sim]: Current Yaw: -164.20144016188482, target = 98.16518125581356
[controller-1] [INFO] [1732736337.624737669] [drone_home1.sim]: Going to 1: 1332.11 meters
[controller-1] [INFO] [1732736337.723542743] [drone_home1.sim]: Current Yaw: -164.20486378418386, target = 98.16518125581356
[controller-1] [INFO] [1732736337.724607673] [drone_home1.sim]: Going to 1: 1332.11 meters
[controller-1] [INFO] [1732736337.823593800] [drone_home1.sim]: Current Yaw: -164.20560991190308, target = 98.16518125581356
[controller-1] [INFO] [1732736337.824653897] [drone_home1.sim]: Going to 1: 1332.11 meters
[controller-1] [INFO] [1732736337.923560266] [drone_home1.sim]: Current Yaw: -164.20595861875694, target = 98.16518125581356
[controller-1] [INFO] [1732736337.924569679] [drone_home1.sim]: Going to 1: 1335.67 meters
[controller-1] [INFO] [1732736338.023529807] [drone_home1.sim]: Current Yaw: -164.2129845359351, target = 98.23718631576303
[controller-1] [INFO] [1732736338.024421943] [drone_home1.sim]: Going to 1: 1335.67 meters
[controller-1] [INFO] [1732736338.123576516] [drone_home1.sim]: Current Yaw: -164.2368232589788, target = 98.23718631576303
[controller-1] [INFO] [1732736338.124542132] [drone_home1.sim]: Going to 1: 1335.67 meters
[controller-1] [INFO] [1732736338.223560633] [drone_home1.sim]: Current Yaw: -164.25073807403913, target = 98.23718631576303
[controller-1] [INFO] [1732736338.224458824] [drone_home1.sim]: Going to 1: 1337.56 meters
[controller-1] [INFO] [1732736338.323537306] [drone_home1.sim]: Current Yaw: -164.27918925692924, target = 98.27235927419028
[controller-1] [INFO] [1732736338.324487570] [drone_home1.sim]: Going to 1: 1337.56 meters
[controller-1] [INFO] [1732736338.423472979] [drone_home1.sim]: Current Yaw: -164.33063310329396, target = 98.27235927419028
[controller-1] [INFO] [1732736338.553442211] [drone_home1.sim]: Going to 1: 1337.56 meters
[controller-1] [INFO] [1732736338.555337907] [drone_home1.sim]: Current Yaw: -164.33063310329396, target = 98.27235927419028
[controller-1] [INFO] [1732736338.556355245] [drone_home1.sim]: Going to 1: 1337.56 meters
[controller-1] [INFO] [1732736338.623615877] [drone_home1.sim]: Current Yaw: -164.33802731535084, target = 98.27235927419028
[controller-1] [INFO] [1732736338.624665048] [drone_home1.sim]: Going to 1: 1337.56 meters
[controller-1] [INFO] [1732736338.723611586] [drone_home1.sim]: Current Yaw: -164.3230532486514, target = 98.27235927419028
[controller-1] [INFO] [1732736338.724688128] [drone_home1.sim]: Going to 1: 1341.88 meters
[controller-1] [INFO] [1732736338.823593426] [drone_home1.sim]: Current Yaw: -164.35117172462597, target = 98.29236985690123
[controller-1] [INFO] [1732736338.824675541] [drone_home1.sim]: Going to 1: 1341.88 meters
[controller-1] [INFO] [1732736338.923536191] [drone_home1.sim]: Current Yaw: -164.3802905172357, target = 98.29236985690123
[controller-1] [INFO] [1732736338.924538789] [drone_home1.sim]: Going to 1: 1341.88 meters
[controller-1] [INFO] [1732736339.023606845] [drone_home1.sim]: Current Yaw: -164.37360508956456, target = 98.29236985690123
[controller-1] [INFO] [1732736339.024711812] [drone_home1.sim]: Going to 1: 1341.88 meters
[controller-1] [INFO] [1732736339.123606650] [drone_home1.sim]: Current Yaw: -164.41694781760026, target = 98.29236985690123
[controller-1] [INFO] [1732736339.124640673] [drone_home1.sim]: Going to 1: 1341.88 meters
[controller-1] [INFO] [1732736339.223643844] [drone_home1.sim]: Current Yaw: -164.41003885864717, target = 98.29236985690123
[controller-1] [INFO] [1732736339.224681552] [drone_home1.sim]: Going to 1: 1341.88 meters
[controller-1] [INFO] [1732736339.323527669] [drone_home1.sim]: Current Yaw: -164.47315132117294, target = 98.29236985690123
[controller-1] [INFO] [1732736339.324517211] [drone_home1.sim]: Going to 1: 1341.88 meters
[controller-1] [INFO] [1732736339.423654454] [drone_home1.sim]: Current Yaw: -164.48057636552787, target = 98.29236985690123
[controller-1] [INFO] [1732736339.424686162] [drone_home1.sim]: Going to 1: 1347.63 meters
[controller-1] [INFO] [1732736339.523591204] [drone_home1.sim]: Current Yaw: -164.4807891284681, target = 98.34521091728914
[controller-1] [INFO] [1732736339.524616875] [drone_home1.sim]: Going to 1: 1347.63 meters
[controller-1] [INFO] [1732736339.623580009] [drone_home1.sim]: Current Yaw: -164.51711388663207, target = 98.34521091728914
[controller-1] [INFO] [1732736339.624624958] [drone_home1.sim]: Going to 1: 1347.63 meters
[controller-1] [INFO] [1732736339.723517815] [drone_home1.sim]: Current Yaw: -164.51758474428735, target = 98.34521091728914
[controller-1] [INFO] [1732736339.724455191] [drone_home1.sim]: Going to 1: 1347.63 meters
[controller-1] [INFO] [1732736339.823632044] [drone_home1.sim]: Current Yaw: -164.54073177774856, target = 98.34521091728914
[controller-1] [INFO] [1732736339.824630957] [drone_home1.sim]: Going to 1: 1350.63 meters
[controller-1] [INFO] [1732736339.923397408] [drone_home1.sim]: Current Yaw: -164.554578364221, target = 98.37305658076926
[controller-1] [INFO] [1732736339.924163694] [drone_home1.sim]: Going to 1: 1350.63 meters
[controller-1] [INFO] [1732736340.023625378] [drone_home1.sim]: Current Yaw: -164.5778602972333, target = 98.37305658076926
[controller-1] [INFO] [1732736340.024664734] [drone_home1.sim]: Going to 1: 1350.63 meters
[controller-1] [INFO] [1732736340.123531113] [drone_home1.sim]: Current Yaw: -164.6200961625468, target = 98.37305658076926
[controller-1] [INFO] [1732736340.124513989] [drone_home1.sim]: Going to 1: 1350.63 meters
[controller-1] [INFO] [1732736340.223577161] [drone_home1.sim]: Current Yaw: -164.63373137004277, target = 98.37305658076926
[controller-1] [INFO] [1732736340.224587999] [drone_home1.sim]: Going to 1: 1350.63 meters
[controller-1] [INFO] [1732736340.323536544] [drone_home1.sim]: Current Yaw: -164.60691768213934, target = 98.37305658076926
[controller-1] [INFO] [1732736340.324486087] [drone_home1.sim]: Going to 1: 1354.30 meters
[controller-1] [INFO] [1732736340.423507352] [drone_home1.sim]: Current Yaw: -164.61311966176544, target = 98.40121094617108
[controller-1] [INFO] [1732736340.424449969] [drone_home1.sim]: Going to 1: 1354.30 meters
[controller-1] [INFO] [1732736340.523505716] [drone_home1.sim]: Current Yaw: -164.64042147927535, target = 98.40121094617108
[controller-1] [INFO] [1732736340.524522499] [drone_home1.sim]: Going to 1: 1355.42 meters
[controller-1] [INFO] [1732736340.623617986] [drone_home1.sim]: Current Yaw: -164.62069123015266, target = 98.40344572447296
[controller-1] [INFO] [1732736340.706931610] [drone_home1.sim]: Going to 1: 1356.19 meters
[controller-1] [INFO] [1732736340.723406556] [drone_home1.sim]: Current Yaw: -164.6635260173821, target = 98.39864972541832
[controller-1] [INFO] [1732736340.724233823] [drone_home1.sim]: Going to 1: 1356.77 meters
[controller-1] [INFO] [1732736340.823460160] [drone_home1.sim]: Current Yaw: -164.65465386114218, target = 98.40430672293823
[controller-1] [INFO] [1732736340.824370018] [drone_home1.sim]: Going to 1: 1357.34 meters
[controller-1] [INFO] [1732736340.923669206] [drone_home1.sim]: Current Yaw: -164.704057888151, target = 98.40542124997165
[controller-1] [INFO] [1732736340.924729173] [drone_home1.sim]: Going to 1: 1357.34 meters
[controller-1] [INFO] [1732736341.023485795] [drone_home1.sim]: Current Yaw: -164.6791793628248, target = 98.40542124997165
[controller-1] [INFO] [1732736341.024323617] [drone_home1.sim]: Going to 1: 1357.34 meters
[controller-1] [INFO] [1732736341.123497606] [drone_home1.sim]: Current Yaw: -164.73479223307456, target = 98.40542124997165
[controller-1] [INFO] [1732736341.124533647] [drone_home1.sim]: Going to 1: 1357.34 meters
[controller-1] [INFO] [1732736341.223591545] [drone_home1.sim]: Current Yaw: -164.729624135908, target = 98.40542124997165
[controller-1] [INFO] [1732736341.224643902] [drone_home1.sim]: Going to 1: 1359.23 meters
[controller-1] [INFO] [1732736341.323573264] [drone_home1.sim]: Current Yaw: -164.8280687559949, target = 98.43979402344345
[controller-1] [INFO] [1732736341.324615787] [drone_home1.sim]: Going to 1: 1359.23 meters
[controller-1] [INFO] [1732736341.423635760] [drone_home1.sim]: Current Yaw: -164.7866218075873, target = 98.43979402344345
[controller-1] [INFO] [1732736341.424553007] [drone_home1.sim]: Going to 1: 1359.23 meters
[controller-1] [INFO] [1732736341.523503758] [drone_home1.sim]: Current Yaw: -164.85552697546385, target = 98.43979402344345
[controller-1] [INFO] [1732736341.524520670] [drone_home1.sim]: Going to 1: 1360.67 meters
[controller-1] [INFO] [1732736341.623617438] [drone_home1.sim]: Current Yaw: -164.82376572533505, target = 98.47229870402617
[controller-1] [INFO] [1732736341.624597165] [drone_home1.sim]: Going to 1: 1360.67 meters
[controller-1] [INFO] [1732736341.723574953] [drone_home1.sim]: Current Yaw: -164.81226442971712, target = 98.47229870402617
[controller-1] [INFO] [1732736341.724515256] [drone_home1.sim]: Going to 1: 1360.67 meters
[controller-1] [INFO] [1732736341.823561894] [drone_home1.sim]: Current Yaw: -164.81828975350354, target = 98.47229870402617
[controller-1] [INFO] [1732736341.824648176] [drone_home1.sim]: Going to 1: 1360.67 meters
[controller-1] [INFO] [1732736341.923505854] [drone_home1.sim]: Current Yaw: -164.8178587710534, target = 98.47229870402617
[controller-1] [INFO] [1732736341.924508674] [drone_home1.sim]: Going to 1: 1360.67 meters
[controller-1] [INFO] [1732736342.023622350] [drone_home1.sim]: Current Yaw: -164.8554414864962, target = 98.47229870402617
[controller-1] [INFO] [1732736342.024914444] [drone_home1.sim]: Going to 1: 1360.67 meters
[controller-1] [INFO] [1732736342.123674515] [drone_home1.sim]: Current Yaw: -164.8346253901347, target = 98.47229870402617
[controller-1] [INFO] [1732736342.124960665] [drone_home1.sim]: Going to 1: 1360.67 meters
[controller-1] [INFO] [1732736342.223517795] [drone_home1.sim]: Current Yaw: -164.8053759553727, target = 98.47229870402617
[controller-1] [INFO] [1732736342.224398042] [drone_home1.sim]: Going to 1: 1360.67 meters
[controller-1] [INFO] [1732736342.323663292] [drone_home1.sim]: Current Yaw: -164.7712585904053, target = 98.47229870402617
[controller-1] [INFO] [1732736342.324577576] [drone_home1.sim]: Going to 1: 1364.43 meters
[controller-1] [INFO] [1732736342.423664403] [drone_home1.sim]: Current Yaw: -164.67774373889856, target = 98.53156544100486
[controller-1] [INFO] [1732736342.424683611] [drone_home1.sim]: Going to 1: 1365.01 meters
[controller-1] [INFO] [1732736342.523569811] [drone_home1.sim]: Current Yaw: -164.46565222329411, target = 98.5371314256116
[controller-1] [INFO] [1732736342.524554594] [drone_home1.sim]: Going to 1: 1365.35 meters
[controller-1] [INFO] [1732736342.623582106] [drone_home1.sim]: Current Yaw: -164.36617663220613, target = 98.53956690649984
[controller-1] [INFO] [1732736342.624543760] [drone_home1.sim]: Going to 1: 1365.74 meters
[controller-1] [INFO] [1732736342.723605105] [drone_home1.sim]: Current Yaw: -164.33749953430768, target = 98.55552476106378
[controller-1] [INFO] [1732736342.724702387] [drone_home1.sim]: Going to 1: 1366.19 meters
[controller-1] [INFO] [1732736342.823525087] [drone_home1.sim]: Current Yaw: -164.64286789281482, target = 98.55726178541941
[controller-1] [INFO] [1732736342.824489963] [drone_home1.sim]: Going to 1: 1366.77 meters
[controller-1] [INFO] [1732736342.923611974] [drone_home1.sim]: Current Yaw: -165.04042889553727, target = 98.56280962485677
[controller-1] [INFO] [1732736342.924640905] [drone_home1.sim]: Going to 1: 1367.14 meters
[controller-1] [INFO] [1732736343.023510217] [drone_home1.sim]: Current Yaw: -165.6429626934368, target = 98.57424132902592
[controller-1] [INFO] [1732736343.024521796] [drone_home1.sim]: Going to 1: 1367.49 meters
[controller-1] [INFO] [1732736343.123651810] [drone_home1.sim]: Current Yaw: -166.38992326502068, target = 98.58116521764131
[controller-1] [INFO] [1732736343.124706722] [drone_home1.sim]: Going to 1: 1367.96 meters
[controller-1] [INFO] [1732736343.223548647] [drone_home1.sim]: Current Yaw: -167.57294468530998, target = 98.5873914464704
[controller-1] [INFO] [1732736343.224556337] [drone_home1.sim]: Going to 1: 1367.96 meters
[controller-1] [INFO] [1732736343.323530927] [drone_home1.sim]: Current Yaw: -168.78091427652237, target = 98.5873914464704
[controller-1] [INFO] [1732736343.324569802] [drone_home1.sim]: Going to 1: 1367.96 meters
[controller-1] [INFO] [1732736343.423584392] [drone_home1.sim]: Current Yaw: -169.59723688604444, target = 98.5873914464704
[controller-1] [INFO] [1732736343.424760506] [drone_home1.sim]: Going to 1: 1367.96 meters
