[INFO] [launch]: All log files can be found below /home/pi/.ros/log/2024-11-25-21-11-17-319329-drone-home-3225
[INFO] [launch]: Default logging verbosity is set to INFO
[WARNING] [imu_publisher-2]: there are now at least 2 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [joy_node-3]: there are now at least 3 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [drive_hardware-4]: there are now at least 4 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [controller-5]: there are now at least 5 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [static_transform_publisher-7]: there are now at least 2 nodes with the name /drone_home1/static_transform_publisher created within this launch context
[INFO] [drive_publisher-1]: process started with pid [3244]
[INFO] [imu_publisher-2]: process started with pid [3245]
[INFO] [joy_node-3]: process started with pid [3246]
[INFO] [drive_hardware-4]: process started with pid [3247]
[INFO] [controller-5]: process started with pid [3248]
[INFO] [static_transform_publisher-6]: process started with pid [3249]
[INFO] [static_transform_publisher-7]: process started with pid [3250]
[static_transform_publisher-6] [WARN] [1732587077.812725990] []: Old-style arguments are deprecated; see --help for new-style arguments
[static_transform_publisher-7] [WARN] [1732587077.816003131] []: Old-style arguments are deprecated; see --help for new-style arguments
[static_transform_publisher-7] [INFO] [1732587078.180130341] [drone_home1.static_transform_publisher]: Spinning until stopped - publishing transform
[static_transform_publisher-7] translation: ('0.000000', '0.000000', '0.000000')
[static_transform_publisher-7] rotation: ('0.000000', '0.000000', '0.000000', '1.000000')
[static_transform_publisher-7] from 'map' to 'gps_sensor'
[static_transform_publisher-6] [INFO] [1732587078.180705031] [drone_home1.static_transform_publisher]: Spinning until stopped - publishing transform
[static_transform_publisher-6] translation: ('0.000000', '0.000000', '0.000000')
[static_transform_publisher-6] rotation: ('0.000000', '0.000000', '0.000000', '1.000000')
[static_transform_publisher-6] from 'map' to 'imu_frame'
[drive_hardware-4] /usr/lib/python3/dist-packages/gpiozero/output_devices.py:1509: PWMSoftwareFallback: To reduce servo jitter, use the pigpio pin factory.See https://gpiozero.readthedocs.io/en/stable/api_output.html#servo for more info
[drive_hardware-4]   warnings.warn(PWMSoftwareFallback(
[controller-5] [INFO] [1732587079.451789373] [drone_home1.sim]: Controller running
[imu_publisher-2] [INFO] [1732587080.394582593] [drone_home1.sim]: Calibration status: (False, 'Calibration (sys:0, gyro:0, accel:3, mag:0)')
[controller-5] [INFO] [1732587237.330170986] [drone_home1.sim]: CurrentDiff: 170.8000493915397
[controller-5] [INFO] [1732587237.331098341] [drone_home1.sim]: Going to 1: 178243.91 meters
[controller-5] [INFO] [1732587237.379316979] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427283986012
[controller-5] [INFO] [1732587237.380154240] [drone_home1.sim]: CurrentDiff: 170.80007060533487
[controller-5] [INFO] [1732587237.381166005] [drone_home1.sim]: Going to 1: 178243.91 meters
[controller-5] [INFO] [1732587237.429281473] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427283986012
[controller-5] [INFO] [1732587237.430055177] [drone_home1.sim]: CurrentDiff: 170.80007060533487
[controller-5] [INFO] [1732587237.430980255] [drone_home1.sim]: Going to 1: 178243.91 meters
[controller-5] [INFO] [1732587237.479335192] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427283986012
[controller-5] [INFO] [1732587237.480232176] [drone_home1.sim]: CurrentDiff: 170.80007060533487
[controller-5] [INFO] [1732587237.481254664] [drone_home1.sim]: Going to 1: 178243.91 meters
[controller-5] [INFO] [1732587237.529310649] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427283986012
[controller-5] [INFO] [1732587237.530137558] [drone_home1.sim]: CurrentDiff: 170.80007060533487
[controller-5] [INFO] [1732587237.531113100] [drone_home1.sim]: Going to 1: 178243.91 meters
[controller-5] [INFO] [1732587237.579266495] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427283986012
[controller-5] [INFO] [1732587237.580009958] [drone_home1.sim]: CurrentDiff: 170.80007060533487
[controller-5] [INFO] [1732587237.580895108] [drone_home1.sim]: Going to 1: 178243.91 meters
[controller-5] [INFO] [1732587237.629448847] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427283986012
[controller-5] [INFO] [1732587237.630202754] [drone_home1.sim]: CurrentDiff: 170.80007060533487
[controller-5] [INFO] [1732587237.631157888] [drone_home1.sim]: Going to 1: 178243.91 meters
[controller-5] [INFO] [1732587237.679251300] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427283986012
[controller-5] [INFO] [1732587237.680048152] [drone_home1.sim]: CurrentDiff: 170.80007060533487
[controller-5] [INFO] [1732587237.681032824] [drone_home1.sim]: Going to 1: 178243.91 meters
[controller-5] [INFO] [1732587237.729356890] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427283986012
[controller-5] [INFO] [1732587237.730153168] [drone_home1.sim]: CurrentDiff: 170.80007060533487
[controller-5] [INFO] [1732587237.731170711] [drone_home1.sim]: Going to 1: 178243.91 meters
[controller-5] [INFO] [1732587237.779256642] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427283986012
[controller-5] [INFO] [1732587237.780055939] [drone_home1.sim]: CurrentDiff: 170.80007060533487
[controller-5] [INFO] [1732587237.780982869] [drone_home1.sim]: Going to 1: 178243.91 meters
[controller-5] [INFO] [1732587237.829293286] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427283986012
[controller-5] [INFO] [1732587237.830141584] [drone_home1.sim]: CurrentDiff: 170.80007060533487
[controller-5] [INFO] [1732587237.831185535] [drone_home1.sim]: Going to 1: 178243.91 meters
[controller-5] [INFO] [1732587237.879283614] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427283986012
[controller-5] [INFO] [1732587237.880118653] [drone_home1.sim]: CurrentDiff: 170.80007060533487
[controller-5] [INFO] [1732587237.881083676] [drone_home1.sim]: Going to 1: 178243.91 meters
[controller-5] [INFO] [1732587237.929285424] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427283986012
[controller-5] [INFO] [1732587237.930065850] [drone_home1.sim]: CurrentDiff: 170.80007060533487
[controller-5] [INFO] [1732587237.930998502] [drone_home1.sim]: Going to 1: 178243.91 meters
[controller-5] [INFO] [1732587237.979269123] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427283986012
[controller-5] [INFO] [1732587237.980060494] [drone_home1.sim]: CurrentDiff: 170.80007060533487
[controller-5] [INFO] [1732587237.981005813] [drone_home1.sim]: Going to 1: 178243.91 meters
[controller-5] [INFO] [1732587238.029324394] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427283986012
[controller-5] [INFO] [1732587238.030077394] [drone_home1.sim]: CurrentDiff: 170.80007060533487
[controller-5] [INFO] [1732587238.030985286] [drone_home1.sim]: Going to 1: 178243.95 meters
[controller-5] [INFO] [1732587238.079266512] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.8542510102502
[controller-5] [INFO] [1732587238.080047827] [drone_home1.sim]: CurrentDiff: 170.8000493915397
[controller-5] [INFO] [1732587238.081009776] [drone_home1.sim]: Going to 1: 178243.95 meters
[controller-5] [INFO] [1732587238.129283428] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.8542510102502
[controller-5] [INFO] [1732587238.130081355] [drone_home1.sim]: CurrentDiff: 170.8000493915397
[controller-5] [INFO] [1732587238.131064767] [drone_home1.sim]: Going to 1: 178243.95 meters
[controller-5] [INFO] [1732587238.179270881] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.8542510102502
[controller-5] [INFO] [1732587238.180061159] [drone_home1.sim]: CurrentDiff: 170.8000493915397
[controller-5] [INFO] [1732587238.180997200] [drone_home1.sim]: Going to 1: 178243.95 meters
[controller-5] [INFO] [1732587238.229306094] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.8542510102502
[controller-5] [INFO] [1732587238.230103465] [drone_home1.sim]: CurrentDiff: 170.8000493915397
[controller-5] [INFO] [1732587238.231062154] [drone_home1.sim]: Going to 1: 178243.95 meters
[controller-5] [INFO] [1732587238.279248620] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.8542510102502
[controller-5] [INFO] [1732587238.280019416] [drone_home1.sim]: CurrentDiff: 170.8000493915397
[controller-5] [INFO] [1732587238.280967216] [drone_home1.sim]: Going to 1: 178243.95 meters
[controller-5] [INFO] [1732587238.329505467] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.8542510102502
[controller-5] [INFO] [1732587238.330411563] [drone_home1.sim]: CurrentDiff: 170.8000493915397
[controller-5] [INFO] [1732587238.331551331] [drone_home1.sim]: Going to 1: 178244.17 meters
[controller-5] [INFO] [1732587238.379392103] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425090055357
[controller-5] [INFO] [1732587238.380052952] [drone_home1.sim]: CurrentDiff: 170.80004928493761
[controller-5] [INFO] [1732587238.380830933] [drone_home1.sim]: Going to 1: 178244.17 meters
[controller-5] [INFO] [1732587238.429283757] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425090055357
[controller-5] [INFO] [1732587238.430073165] [drone_home1.sim]: CurrentDiff: 170.80004928493761
[controller-5] [INFO] [1732587238.431022372] [drone_home1.sim]: Going to 1: 178244.17 meters
[controller-5] [INFO] [1732587238.479331711] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425090055357
[controller-5] [INFO] [1732587238.480337327] [drone_home1.sim]: CurrentDiff: 170.80004928493761
[controller-5] [INFO] [1732587238.481471410] [drone_home1.sim]: Going to 1: 178244.17 meters
[controller-5] [INFO] [1732587238.529127807] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425090055357
[controller-5] [INFO] [1732587238.529737877] [drone_home1.sim]: CurrentDiff: 170.80004928493761
[controller-5] [INFO] [1732587238.530498858] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587238.579258133] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587238.580120543] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587238.581282256] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587238.629313124] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587238.630169978] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587238.631137668] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587238.679262187] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587238.680041465] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587238.681001062] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587238.729226510] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587238.729955434] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587238.730887846] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587238.779249389] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587238.780073761] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587238.781120119] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587238.829293602] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587238.830066398] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587238.831033051] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587238.879298055] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587238.880079333] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587238.881027800] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587238.929297267] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587238.930139973] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587238.931211165] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587238.979347240] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587238.980180000] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587238.981206581] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587239.029364931] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587239.030194729] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587239.031191123] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587239.079308952] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587239.080102915] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587239.081057586] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587239.129245028] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587239.130047491] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587239.130971069] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587239.179426961] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587239.180328705] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587239.181395601] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587239.229282646] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587239.230119814] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587239.231128005] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587239.279256556] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587239.280111392] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587239.281066062] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587239.329375026] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587239.330226305] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587239.331192847] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587239.379307564] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587239.380131103] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587239.381090033] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587239.429240455] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587239.429982602] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587239.430890420] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587239.479392407] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587239.480246223] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587239.481197875] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587239.529284037] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587239.530150761] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587239.531102506] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587239.579233632] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587239.579992835] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587239.580945580] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587239.629296952] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587239.630135138] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587239.631148292] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587239.679295529] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587239.680156438] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587239.681277965] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587239.729285921] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587239.730115218] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587239.731084149] [drone_home1.sim]: Going to 1: 178244.17 meters
[controller-5] [INFO] [1732587239.779276406] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425090055357
[controller-5] [INFO] [1732587239.780145445] [drone_home1.sim]: CurrentDiff: 170.80004928493761
[controller-5] [INFO] [1732587239.781091023] [drone_home1.sim]: Going to 1: 178244.17 meters
[controller-5] [INFO] [1732587239.829230575] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425090055357
[controller-5] [INFO] [1732587239.829969351] [drone_home1.sim]: CurrentDiff: 170.80004928493761
[controller-5] [INFO] [1732587239.830872743] [drone_home1.sim]: Going to 1: 178244.17 meters
[controller-5] [INFO] [1732587239.879370266] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425090055357
[controller-5] [INFO] [1732587239.880132062] [drone_home1.sim]: CurrentDiff: 170.80004928493761
[controller-5] [INFO] [1732587239.881068344] [drone_home1.sim]: Going to 1: 178244.17 meters
[controller-5] [INFO] [1732587239.929320954] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425090055357
[controller-5] [INFO] [1732587239.930111250] [drone_home1.sim]: CurrentDiff: 170.80004928493761
[controller-5] [INFO] [1732587239.931054254] [drone_home1.sim]: Going to 1: 178244.17 meters
[controller-5] [INFO] [1732587239.979293031] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425090055357
[controller-5] [INFO] [1732587239.980081012] [drone_home1.sim]: CurrentDiff: 170.80004928493761
[controller-5] [INFO] [1732587239.981027627] [drone_home1.sim]: Going to 1: 178244.17 meters
[controller-5] [INFO] [1732587240.029292216] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425090055357
[controller-5] [INFO] [1732587240.030095235] [drone_home1.sim]: CurrentDiff: 170.80004928493761
[controller-5] [INFO] [1732587240.031099611] [drone_home1.sim]: Going to 1: 178244.17 meters
[controller-5] [INFO] [1732587240.079246658] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425090055357
[controller-5] [INFO] [1732587240.080048788] [drone_home1.sim]: CurrentDiff: 170.80004928493761
[controller-5] [INFO] [1732587240.081045997] [drone_home1.sim]: Going to 1: 178244.17 meters
[controller-5] [INFO] [1732587240.129402383] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425090055357
[controller-5] [INFO] [1732587240.130258403] [drone_home1.sim]: CurrentDiff: 170.80004928493761
[controller-5] [INFO] [1732587240.131288001] [drone_home1.sim]: Going to 1: 178244.17 meters
[controller-5] [INFO] [1732587240.179354621] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425090055357
[controller-5] [INFO] [1732587240.180282495] [drone_home1.sim]: CurrentDiff: 170.80004928493761
[controller-5] [INFO] [1732587240.181400725] [drone_home1.sim]: Going to 1: 178244.17 meters
[controller-5] [INFO] [1732587240.229271747] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425090055357
[controller-5] [INFO] [1732587240.230062414] [drone_home1.sim]: CurrentDiff: 170.80004928493761
[controller-5] [INFO] [1732587240.230985436] [drone_home1.sim]: Going to 1: 178244.17 meters
[controller-5] [INFO] [1732587240.279224800] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425090055357
[controller-5] [INFO] [1732587240.279975040] [drone_home1.sim]: CurrentDiff: 170.80004928493761
[controller-5] [INFO] [1732587240.280911007] [drone_home1.sim]: Going to 1: 178244.17 meters
[controller-5] [INFO] [1732587240.329333097] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425090055357
[controller-5] [INFO] [1732587240.330189784] [drone_home1.sim]: CurrentDiff: 170.80004928493761
[controller-5] [INFO] [1732587240.331379757] [drone_home1.sim]: Going to 1: 178244.17 meters
[controller-5] [INFO] [1732587240.379234038] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425090055357
[controller-5] [INFO] [1732587240.380038687] [drone_home1.sim]: CurrentDiff: 170.80004928493761
[controller-5] [INFO] [1732587240.381043840] [drone_home1.sim]: Going to 1: 178244.17 meters
[controller-5] [INFO] [1732587240.429248518] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425090055357
[controller-5] [INFO] [1732587240.429988295] [drone_home1.sim]: CurrentDiff: 170.80004928493761
[controller-5] [INFO] [1732587240.430902613] [drone_home1.sim]: Going to 1: 178244.17 meters
[controller-5] [INFO] [1732587240.479327222] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425090055357
[controller-5] [INFO] [1732587240.480123723] [drone_home1.sim]: CurrentDiff: 170.80004928493761
[controller-5] [INFO] [1732587240.481047356] [drone_home1.sim]: Going to 1: 178244.17 meters
[controller-5] [INFO] [1732587240.529269201] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425090055357
[controller-5] [INFO] [1732587240.530057442] [drone_home1.sim]: CurrentDiff: 170.80004928493761
[controller-5] [INFO] [1732587240.531058095] [drone_home1.sim]: Going to 1: 178244.17 meters
[controller-5] [INFO] [1732587240.579261366] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425090055357
[controller-5] [INFO] [1732587240.580055311] [drone_home1.sim]: CurrentDiff: 170.80004928493761
[controller-5] [INFO] [1732587240.581111910] [drone_home1.sim]: Going to 1: 178244.17 meters
[controller-5] [INFO] [1732587240.629319588] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425090055357
[controller-5] [INFO] [1732587240.630098995] [drone_home1.sim]: CurrentDiff: 170.80004928493761
[controller-5] [INFO] [1732587240.631062889] [drone_home1.sim]: Going to 1: 178244.17 meters
[controller-5] [INFO] [1732587240.679256770] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425090055357
[controller-5] [INFO] [1732587240.680058234] [drone_home1.sim]: CurrentDiff: 170.80004928493761
[controller-5] [INFO] [1732587240.681065517] [drone_home1.sim]: Going to 1: 178244.17 meters
[controller-5] [INFO] [1732587240.729639148] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425090055357
[controller-5] [INFO] [1732587240.730450390] [drone_home1.sim]: CurrentDiff: 170.80004928493761
[controller-5] [INFO] [1732587240.731393579] [drone_home1.sim]: Going to 1: 178244.38 meters
[controller-5] [INFO] [1732587240.779313954] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425079084044
[controller-5] [INFO] [1732587240.780125232] [drone_home1.sim]: CurrentDiff: 170.8000491783195
[controller-5] [INFO] [1732587240.781104830] [drone_home1.sim]: Going to 1: 178244.38 meters
[controller-5] [INFO] [1732587240.829266488] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425079084044
[controller-5] [INFO] [1732587240.830051136] [drone_home1.sim]: CurrentDiff: 170.8000491783195
[controller-5] [INFO] [1732587240.831005289] [drone_home1.sim]: Going to 1: 178244.38 meters
[controller-5] [INFO] [1732587240.879301136] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425079084044
[controller-5] [INFO] [1732587240.880147193] [drone_home1.sim]: CurrentDiff: 170.8000491783195
[controller-5] [INFO] [1732587240.881121086] [drone_home1.sim]: Going to 1: 178244.38 meters
[controller-5] [INFO] [1732587240.929336172] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425079084044
[controller-5] [INFO] [1732587240.930099431] [drone_home1.sim]: CurrentDiff: 170.8000491783195
[controller-5] [INFO] [1732587240.931001637] [drone_home1.sim]: Going to 1: 178244.38 meters
[controller-5] [INFO] [1732587240.979261576] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425079084044
[controller-5] [INFO] [1732587240.980078040] [drone_home1.sim]: CurrentDiff: 170.8000491783195
[controller-5] [INFO] [1732587240.981158325] [drone_home1.sim]: Going to 1: 178244.38 meters
[controller-5] [INFO] [1732587241.029310592] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425079084044
[controller-5] [INFO] [1732587241.030100166] [drone_home1.sim]: CurrentDiff: 170.8000491783195
[controller-5] [INFO] [1732587241.031049170] [drone_home1.sim]: Going to 1: 178244.38 meters
[controller-5] [INFO] [1732587241.079209861] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425079084044
[controller-5] [INFO] [1732587241.079988602] [drone_home1.sim]: CurrentDiff: 170.8000491783195
[controller-5] [INFO] [1732587241.080888160] [drone_home1.sim]: Going to 1: 178244.38 meters
[controller-5] [INFO] [1732587241.129312690] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425079084044
[controller-5] [INFO] [1732587241.130109376] [drone_home1.sim]: CurrentDiff: 170.8000491783195
[controller-5] [INFO] [1732587241.131084158] [drone_home1.sim]: Going to 1: 178244.38 meters
[controller-5] [INFO] [1732587241.179252609] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425079084044
[controller-5] [INFO] [1732587241.180042405] [drone_home1.sim]: CurrentDiff: 170.8000491783195
[controller-5] [INFO] [1732587241.180986242] [drone_home1.sim]: Going to 1: 178244.38 meters
[controller-5] [INFO] [1732587241.229284733] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85425079084044
[controller-5] [INFO] [1732587241.230073677] [drone_home1.sim]: CurrentDiff: 170.8000491783195
[controller-5] [INFO] [1732587241.231001662] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587241.279242615] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587241.279974650] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587241.280883524] [drone_home1.sim]: Going to 1: 178244.13 meters
[controller-5] [INFO] [1732587241.329278613] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427273016528
[controller-5] [INFO] [1732587241.330183020] [drone_home1.sim]: CurrentDiff: 170.80007049873453
[controller-5] [INFO] [1732587241.331093149] [drone_home1.sim]: Going to 1: 178244.35 meters
[controller-5] [INFO] [1732587241.379351919] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427262045387
[controller-5] [INFO] [1732587241.380152657] [drone_home1.sim]: CurrentDiff: 170.8000703921181
[controller-5] [INFO] [1732587241.381095361] [drone_home1.sim]: Going to 1: 178244.35 meters
[controller-5] [INFO] [1732587241.429445226] [drone_home1.sim]: Current Yaw: -84.9333355747157, target = 85.85427262045387
[controller-5] [INFO] [1732587241.430373522] [drone_home1.sim]: CurrentDiff: 170.8000703921181
[controller-5] [INFO] [1732587241.431502822] [drone_home1.sim]: Going to 1: 178244.13 meters
